Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"09/01/2012","7  Belmont Park, Ballinlough Road, Cork","","Cork","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","7 Leana na Cille, Killkerrin, Ballinasloe","","Galway","€100,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/01/2012","70 and 70a Hyde Square, Rear of 646a  646b  648-646, South Circular Road","","Dublin","€180,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/01/2012","8 Glenshesk Road, Whitehall, Dublin 9","","Dublin","€80,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","APT 11 HANBURY HALL, HANBURY LANE, MEATH STREET","Dublin 8","Dublin","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","Apt 234 The Schooner, Arran Quay, Dublin 7","","Dublin","€107,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","Ashville, Coolfin, Portlaw","","Waterford","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","Ballymurphy, Innishannon","","Cork","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","Bulgan, Glynn, Enniscorthy","","Wexford","€208,400.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","Coolbeggan, Knockanore","","Waterford","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","Corcullen House, Corcullen","","Galway","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","Knockroe, Thurles","","Tipperary","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","Knocktagglebeg, Kilcummin","","Kerry","€260,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"09/01/2012","Lodgewood, Ferns","","Wexford","€50,875.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","Manzil, Kilgarron Hill, Enniskerry","","Wicklow","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","No 7 Walsheslough, Rosslare, Wexford","","Wexford","€202,643.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"09/01/2012","Rathmore, Borrisokane, Borrisokane","","Tipperary","€80,767.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2012","Saltown, Saltmills","","Wexford","€100,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/01/2012","The Bungalow, Dripsey","","Cork","€76,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","'St David's', Urra, Nenagh","","Tipperary","€2,010,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","1 OAKWAY, CLONDALKIN, DUBLIN 22","","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","110 St. Joseph's Estate, Tralee","","Kerry","€52,250.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","12 Lyons Street, Newcastle","","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","127 Clonkeen Road, Blackrock","","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","12a Douglas Close, Douglas, CORK","","Cork","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","14 Cluain Mhuire, Pallaskenry","","Limerick","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","140 Ashlawn Park, Ballybrack","","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","15 Appollonian Suites, Gallweys Hill, Tramore","","Waterford","€105,768.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","15 Cluain Gearrain, Quinville South, Quin","","Clare","€243,502.20","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/01/2012","15A Vernon Court, Clontarf","Dublin 3","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","16 Cannonbrook Court, Lucan","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","16 Townyard House, Townyard Lane, Malahide","","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","163 Windmill Road, Crumlin","Dublin 12","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","18 Cherrywood Grove, Clondalkin, Dublin 22","","Dublin","€137,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","18 Dun Eibhir, Furbo, Co. Galway","","Galway","€281,938.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"10/01/2012","19 Hillview, Clane","","Kildare","€141,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","2 dalcassian drive, Ennis","","Clare","€42,700.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","2 Railway Crescent, Rampark Jenkinstown, Dundalk","","Louth","€88,105.73","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"10/01/2012","20 Fertullagh Road, Cabra, Dublin 7","","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","20 Hill Street, Monaghan","","Monaghan","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","20 The Windmill, Sir John Rogersons Quay","Dublin 2","Dublin","€87,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","21  St. Fanahan's Place, Mitchelstown","","Cork","€66,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","25 The Steeples, Navan","","Meath","€63,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","27 The Moorings, Ballinakill","","Waterford","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","28 Heatherview, Sligo","","Sligo","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","31 Ballinteer, Ballinteer","Dublin 16","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","31 Cluain Ard, Roscrea","","Tipperary","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","33 Finnswood, Finnstown Cloisters, Lucan","","Dublin","€206,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","36 Cronan Park, Shannon, Co. Clare","","Clare","€67,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","40 Northbrook Avenue, Northbrook Road, Ranelagh","","Dublin","€353,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","45 Armada Cottages, Bundoran","","Donegal","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","5 Tivoli Terrace North, Dun Laoghaire","","Dublin","€342,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","52 Hollybrook Road, Clontarf","Dublin 3","Dublin","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","59 Rinawade Vale, Leixlip","","Kildare","€261,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","59 Ros Geal, Dunmanway","","Cork","€150,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/01/2012","6 Faugher Close, Portnablagh","","Donegal","€97,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/01/2012","7 Carrowhubbock, Enniscrone","","Sligo","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","7 Clarinda Manor, Dun Laoghaire, County Dublin","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","7 MOURNE ROAD, DRIMNAGH","Dublin 12","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","73 Pebble Drive, Tramore","","Waterford","€46,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","81 Grian Aird, Ballinalee Road, Longford","","Longford","€62,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","85 Mountainview Drive, Bray","","Wicklow","€194,300.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","85 The Pines, Ticknock, Arklow","","Wicklow","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","89 Sycamore Road, Glasnevin","Dublin 11","Dublin","€177,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","Apartment 41 Block C, Parkside, Portlaoise","","Laois","€79,995.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/01/2012","Ardagh Village, Ardagh","","Limerick","€68,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","Ballinahulla, Ballydesmond, Mallow","","Cork","€68,281.55","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","Ballymacandrick, Cloyne, Co. Cork","","Cork","€36,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","Barnlodge, Toureen, Ballinderreen","","Galway","€135,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","Castle Street, Dunmore","","Galway","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","Clonswords, Ballyboughal","","Dublin","€495,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","COLLEGE ROAD, MOUNTBELLEW","","Galway","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","GREEN ROAD, THE COMMONS, DROMISKIN","","Louth","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","Gullanes, Rosscarbery","","Cork","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","knockaun, Cappagh, Dungarvan","","Waterford","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","Lavagh, Ballymote","","Sligo","€63,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","Marameelan, Dungloe","","Donegal","€10,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","No 31 Ashley Gardens, Portlaoise","","Laois","€148,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2012","Pollyanster, Williamstown","","Galway","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","'Woodside', 18 Shrewsbury Road","Dublin 4","Dublin","€1,700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","1 Eagle Hill Avenue, Terenure Road East, Dubliln 6W","","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","109 McHale Road, Castlebar","","Mayo","€32,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","12 Glencarrig, Carrick-on-Shannon","","Leitrim","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","121 Ballygall Crescent, Finglas, Dublin 11","Dublin 11","Dublin","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","127 VERDEMONT, BLANCHARDSTOWN, DUBLIN 15","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","130 Captains Road, Crumlin","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","144 Tritonville Road, Sandymount","Dublin 4","Dublin","€985,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","15 Fernwood Crescent, Lehenaghmore, Togher","","Cork","€147,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","15 Mannix Road, Glasnevin, Dublin","","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","2 Gort na Ri, Athenry","","Galway","€186,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","21 Carraig Beg, Drumalee, Cavan","","Cavan","€114,537.44","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/01/2012","23 Dun na Carraige, Rocks Road, Kingscourt","","Cavan","€105,726.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/01/2012","28 Kickham Road, Inchicore, Dublin 8","","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","31 Ryebridge Rise, Kilcock","","Kildare","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","34 Oak Hall, The Hill, Malahide","","Dublin","€273,237.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/01/2012","38 Rathbraughan Park, Ballytivnan","","Sligo","€74,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","39 Aidan Park, Shannon","","Clare","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","4 bishopshill, kilkenny","","Kilkenny","€15,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","42 Corrybrennan Park, Ballybay, Co. Monaghan","","Monaghan","€70,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","49 Daisyhill Manor, Ballyconnell","","Cavan","€77,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","5 Smyth's Lane, Cathedral Place","","Limerick","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","6 Cappagh Drive, Finglas","","Dublin","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","6 Maple Grove, Rathcoole, Co.Dublin","","Dublin","€128,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","6 Millstead, Blanchardstown","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","6 Silverpines, Bray","","Wicklow","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","7 Lartigue Close, Ballybunion","","Kerry","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","74 The Woods, Glounthaune","","Cork","€132,158.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/01/2012","ards view, creeslough","","Donegal","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Ballyderowen, Burnfoot, Inishowen","","Donegal","€172,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Barrglaise, School Avenue, Glasheen Road","","Cork","€244,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Coolroe Little, Arklow","","Wicklow","€283,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Dromcummer, Kanturk","","Cork","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Dronmtrasna, Abbeyfeale","","Limerick","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","DRUMNACROSS, GLENCAR, MANORHAMILTON","","Leitrim","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Glasserchoo, Meenlaragh","","Donegal","€10,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Kilcorkan House, Gort","","Galway","€162,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Kileen, Maganey","","Laois","€700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Killemly, Priests Road, Cahir","","Tipperary","€113,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Loghnabradden, Fintown, Co. Donegal","","Donegal","€5,079.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Negault, Moville","","Donegal","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Newport Road, Castlebar","","Mayo","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","Number 3 Ard Cuan, Eyeries, Beara","","Cork","€154,184.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/01/2012","RADESTOWN, BALLYFOYLE ROAD, KILKENNY","","Kilkenny","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","RATHGOGGIN SOUTH, CHARLEVILLE","","Cork","€172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","St Marys Drive, Walkinstown","Dublin 12","Dublin","€195,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/01/2012","West End, Kilfinane","","Limerick","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
