Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"07/01/2013","75 Charlesland Court, Charlesland, Greystones","","Wicklow","€154,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","78  The Woods, Glounthaune","","Cork","€132,160.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/01/2013","8 Beechlawn Close, Artane","Dublin 5","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","83 Bishopsfield, Williamstown, Waterford","","Waterford","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","9 La Touche Park, Greystones, Co. Wicklow","","Wicklow","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","90 Harolds Cross Road, Harolds Cross, Dublin 6","","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","Ahane, Knocknagoshel","","Kerry","€36,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","Apartment 2, The Deanery, Maynooth Road","","Kildare","€64,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","Ballyedekin, Midleton","","Cork","€309,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","Bricklieve, Castlebaldwin","","Sligo","€94,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","Chapel Street, Dundalk","","Louth","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","Curry, Ballymote","","Sligo","€10,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","Drom Siobhra, Curraleigh, Inniscarra","","Cork","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","Dunheved, no 6 O'Connell Tce, O'Connell Ave","","Limerick","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","Lima, Hempstown, Blessington","","Wicklow","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","Lower Bluepool, Kanturk","","Cork","€52,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","Shamrock Stores, Kildare Road, Athy","","Kildare","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","SONAS, MILFORD CLOSE MILFORD ROAD, CASTLETROY","","Limerick","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","Tawnymucklagh, Island Road, Monasteraden","","Sligo","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","Tirargus, Churchill","","Donegal","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2013","Turner Court, Loughandonning, Athlone","","Westmeath","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","10 Hazelcroft Gardens, Finglas","Dublin 11","Dublin","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","106 AENGUS HOUSE, THE DOCKS, GALWAY","","Galway","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","11 Aubrey, Shankill","","Dublin","€198,238.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2013","12 Ross Castle, Ross Road, Killarney","","Kerry","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","12 & 13 Glasheen Road, Cork","","Cork","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","13 Bredin Street, Drogheda","","Louth","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","153 Rahylin Glebe, Ballybane, Galway","","Galway","€87,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","15C Moore Bay Holiday Village, Donoughboy, Kilkee","","Clare","€64,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","18 Caheranne Village, Ballyvelly, Tralee","","Kerry","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","19 Sheena, Drumkeerin","","Leitrim","€15,741.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","215 Waterside, Charlotte Quay, Ringsend","","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","25 The Granary, Abbeyknockmoy","","Galway","€20,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","28  Rinawade Grove, Leixlip","","Kildare","€191,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","29 The Granary, Abbeyknockmoy","","Galway","€20,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","29 Upper Irishtown, Clonmel","","Tipperary","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","3 ALDERBURY CLOSE, EAERLSCOURT, WATERFORD","","Waterford","€117,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","3 Ard Erin, Mountrath","","Laois","€61,674.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2013","3 Courtville  Rocky Road, Midleton","","Cork","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","34 Cois Rioga, Caherconlish","","Limerick","€110,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2013","35 The Granary, Abbeyknockmoy","","Galway","€20,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","40 LANGFORD DOWNS, KILLORGLIN","","Kerry","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","41 Clooneen Park, Manorhamilton","","Leitrim","€119,800.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","42 Cluain na Sidhe, Killashee, County Longford","","Longford","€45,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"08/01/2013","424 South Circular Road, Dublin 8","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","48 Woodland Heights, Carrick-Beg, Carrick-on-Suir","","Tipperary","€187,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","49 Cluain na Sidhe, Killashee, County Longford","","Longford","€45,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"08/01/2013","53  Castlepark Square, Castlepark, Dunboyne Road  Maynooth","","Kildare","€251,101.31","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2013","54 Ard Cluain, Clonee","","Meath","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2013","6 cuirt na heaglaise, main street, newmarket on fergus","","Clare","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","7 kilbarrack gardens, dublin 5","Dublin 5","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","75 Lower Dodder Road, Rathfarnham","Dublin 14","Dublin","€402,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Apartment 14, Aubrey Court, Bray","","Wicklow","€113,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Apartment 16, Aubrey Court, Bray","","Wicklow","€101,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Apartment 18, Aubrey Court, Bray","","Wicklow","€124,667.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Apartment 24, Aubrey Court, Bray","","Wicklow","€113,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Apartment 26, Aubrey Court, Bray","","Wicklow","€113,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Apartment 2, Aubrey Court, Bray","","Wicklow","€75,300.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Apartment 32, Aubrey Court, Bray","","Wicklow","€111,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Apartment 4, Aubrey Court, Bray","","Wicklow","€124,666.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Apartment 5, Aubrey Court, Bray","","Wicklow","€113,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Apartment 6, Aubrey Court, Bray","","Wicklow","€113,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Apartment 8, Aubrey Court, Bray","","Wicklow","€124,667.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Apartment13, Aubrey Court, Bray","","Wicklow","€113,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Apt 56 Cedar Square, Ridgewood, Swords","","Dublin","€132,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Apt 91 Castledawson, Blackrock","","Dublin","€262,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Aughrismore, Claddaghduff","","Galway","€131,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Coranagh, Knocktemple, Virginia","","Cavan","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Illaunstookagh, Dooks, Killorglin","","Kerry","€62,066.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Long Street Upper, Louisburgh","","Mayo","€75,390.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Mountainmuck, Killurin, Co. Wexford","","Wexford","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","No. 1 Liam Lynch Park, Mitchelstown","","Cork","€70,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Portain, Baterstown","","Meath","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Shanbolhan, Bellacorick, Ballina","","Mayo","€77,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Site 66 Berkeley Court, Temple Road, Blackrock","","Dublin","€408,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2013","Tullyvogey, Tydavnet, Monaghan","","Monaghan","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","1 Sycamore Drive, Archerstown Wood, Ashbourne","","Meath","€210,969.16","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/01/2013","10B Sycamore Close, Cabinteely","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","11 Millbrook Manor, Portarlington","","Laois","€111,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","112 Marsham Court, Upper Kilmacud Road","","Dublin","€200,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","13 Silverdale Court, Bray","","Wicklow","€199,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","14 Cnoc Cluain, Ballina","","Tipperary","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","145 Richmond Road, Drumcondra","Dublin 3","Dublin","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","15 Glenbourne Close, Leopardstown, Dublin 18","","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","15 Rathmichael Manor  Whitegables, Loughlinstown Co Dublin","","Dublin","€334,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","15 Rosemary Heights, Ferns","","Wexford","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","16Cuirt Monard, Monard, Tipperary","","Tipperary","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","17 Woodview Court, Killala","","Mayo","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","2 Crosses Lane, Youghal","","Cork","€30,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","2 Swan View, the faythe","","Wexford","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","21 Beaufort Abbey, Navan","","Meath","€52,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","21 Delgany Park, Delgany","","Wicklow","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","22  Broadmeadow Road, Garden City, Ashbourne","","Meath","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","24 Willow Green, Athlumney Wood, Navan","","Meath","€141,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","28 Glor na Mara, Rosslare Strand","","Wexford","€147,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","29 An Faill, Cul Ard, Carrigtwohill","","Cork","€130,484.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/01/2013","3 Summerhill Place, Dublin 1","","Dublin","€34,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","32 Knockfree Avenue, Fairhill","","Cork","€46,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","35 Carrickbrack Heath, Sutton, Dublin 13","","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","39 Mariners Court, Howth Road, Sutton","Dublin 13","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","4 Holland Street, Liscannor","","Clare","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","47 Cuirt Monard, Monard, Tipperary","","Tipperary","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","47 Ross Road, Enniscorthy","","Wexford","€48,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","5 Callenders Mill, Celbridge","","Kildare","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","5 Mount Drummond Square, Harold's Cross, Dublin","Dublin 6","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","69 Achill Square, Waterville, Blanchardstown","","Dublin","€129,515.41","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/01/2013","7 bellview terrace, tramore","","Waterford","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","8 Eugene Street, Dublin 8","","Dublin","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","81 Lios an Uisce, Merlin Park, Galway","","Galway","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","9 Castlerock Road, Castleconnell","","Limerick","€117,886.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/01/2013","93 Bird Avenue, Clonskeagh","Dublin 14","Dublin","€504,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","Apartment 5 Kelston Avenue, Leopardstown Road, Foxrock","","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","Apt 34A Redmond Cove, Wexford","","Wexford","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","Ballyhasty, Cloughjordan, Roscrea","","Tipperary","€93,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","Carrigdhoun, Williamstown Road, Waterford","","Waterford","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","DOONSHASKIN, BANNILFUL","","Sligo","€78,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","GROVINE EAST, WATERFORD ROAD, KILKENNY","","Kilkenny","€232,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","Inchaboy South, Gort","","Galway","€26,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","Kayville, Ballinacurra Road, Limerick","","Limerick","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","Market Street, Ballyshannon","","Donegal","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","NO. 1 WELL ROAD HOMES, CHURCHYARD LANE, BALLINLOUGH","","Cork","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/01/2013","NO. 18 PARC ROUGHTY, KENMARE","","Kerry","€97,500.00","No","No","Second-Hand Dwelling house /Apartment",""
